execid,EXEC_FULL_NAME,Compared_Chen2016,TYPE,TWITTER ACCOUNT,First_join,First_tweet,Comments,Number_follower,Number_following,Tweet_time,Tweet_text
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2013-01-01 00:47:22,"b""RT @BronxZoosCobra: I think I'm going to try to go vegan in 2013. #resolutions"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-12-26 04:45:20,"b'RT @BronxZoosCobra: Christmas is all about family, even if most of them are cold-blooded snakes. Merry Christmas!'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-12-21 19:07:54,"b'RT @HuffingtonPost: POLL: Retweet if you DON\'T think every school should have an ""armed police officer"" (2/2)'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-12-21 16:35:29,"b""RT @Ravens: Happy #PurpleFriday! RT if you're wearing #Ravens gear today!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-12-17 22:44:06,"b""@TorreySmithWR Be patient and smart. You can't rush this type of injury recovery."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-12-17 22:39:55,b'@JameelMcClain I hope you heal completely and without complication.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-12-12 19:32:06,b'@fivethirtyeight A tired pigeon who stops frequently to rest!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-11-06 14:58:08,"b""RT @davidfrum: Just got my sticker. George Washington's first voters got half a gallon of rum each. How far we have fallen from the idea ..."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-10-27 17:07:27,b'@baltimoresun League line on Coldspring Lane back to The Alameda.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-10-25 23:08:40,b'@MittRomney the truth is not an attack.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-10-23 12:50:16,"b""@TorreySmithWR Enjoy the time off. No more breaks 'till after the Super Bowl!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-10-22 22:50:46,"b'@TorreySmithWR ""in the 6th"", Trombone Shorty.'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-10-12 21:15:46,"b""RT @NattyBohs: 410 PUBLIC SERVICE ANNOUNCEMENT:\n\nWork is now closed. Go home and cheer your f'n hearts out."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-09-17 00:55:20,"b""@TorreySmithWR Ravens will be fine but remind #5 he's got #27 &amp; 44 on 3d &amp; short! Fight on!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-09-05 21:51:42,b'RT @donnabrazile: Message to the news media and #Romney-Ryan. Are We Better Off? 10 Headlines From Four Years Ago http://t.co/9Ry0f6j0 v ...'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-09-03 18:56:30,"b'RT @BarackObama: POTUS: \xe2\x80\x9cGo to gottaregister\xe2\x80\xa4com. If you want to find out how to vote early, go to gottavote\xe2\x80\xa4com. We gotta whole lot mor ...'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-08-31 01:01:31,b'@marionetta @charlesmblow @dailykos thanks!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-08-31 00:57:43,b'http://t.co/c8UdM5IQ'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-08-31 00:54:44,"b'@nytimes @nytjim @buzzfeedben dissembler, hatemonger, tax evader, changeling, phony, amoral'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-08-26 03:50:37,b'@thebopcatcher12 unblock me'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-08-26 00:11:01,b'@donnabrazile We all know where Mitt &amp; Ann were born because they were born into privileged life! The rest of us were unknown at birth.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-08-26 00:08:53,"b""@donnabrazile Everybody knows where Mitt &amp; Ann were born because they were born into privileged life! Drop the umbrage, focus on Romney's"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-08-25 22:47:19,"b""We should focus on Romney's admission: Everybody knows where Mitt &amp; Ann were born because they were born into privileged life!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-08-02 18:00:13,"b""RT @RossTuckerNFL: Only in the NFL can you do almost everything wrong &amp; get a 100% ROI. Don't ever want to hear an owner complain ag ..."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-07-16 21:10:22,b'RT @baltimoresun: Ravens agreed to a 5-year/$40 million contract with star running back Ray Rice just minutes before today\xe2\x80\x99s deadline. h ...'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-07-10 20:06:07,b'@lorrrrraine Nice!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-07-04 15:39:26,"b""RT @BronxZoosCobra: If you aren't enclosed in plexiglass today, I hope you enjoy your Independence Day. #July4th"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-07-03 01:04:54,"b""RT @BronxZoosCobra: My post on Hollywood's bias to make snakes the bad guys: http://t.co/rIDDV71B @SamuelLJackson, you should read this! ..."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-04-07 20:55:24,"b""RT @BronxZoosCobra: Can't wait for the Easter Bunny to come by tonight! Do you like to eat him starting at the ears or the feet? Can't d ..."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-03-30 18:59:40,b'RT @BronxZoosCobra: Can someone pick me up a Mega Millions ticket? With $640 million I can just buy the zoo and let myself go. #640million'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-03-27 09:56:03,b'http://t.co/mCYS768t'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-03-24 12:06:46,b'Archbishop Lori and the misinterpretation of religious freedom\nhttp://t.co/k4U3dCZa'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-03-17 23:39:23,b'RT @BronxZoosCobra: So some guy gets rid of all the snakes in Ireland and he gets his own holiday and a parade?! This holiday is blatant ...'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-03-15 02:08:59,b'RT @KenLolla: Check out this great article on the Cards future: http://t.co/16aTQBvU'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-23 11:12:46,"b'RT @CharlesMBlow: Blog post, ""Politics Is a Team Sport,"" is up & I\'m exhausted. Going to bed. Read when you can & tell me what you think ...'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-20 16:00:36,b'Md. schools moving from zero-tolerance discipline policies\nhttp://t.co/gANkrxNj'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-19 15:11:44,"b'\xe2\x80\x9c@nytimes: Santorum Criticizes Education System and Obama http://t.co/QQVoyNJk\xe2\x80\x9d\nSo, what does he propose instead?'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-15 23:54:40,b'RT @WendellPierce: Gov Walker DID meet President Obama this morn. Very gracious.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-15 19:44:45,"b'RT @WendellPierce: Scott Walker mocks the President at CPAC, but conveniently gets flu today to avoid facing him. 24 hour flu. One shoul ...'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-15 11:38:29,"b""RT @BronxZoosCobra: Ugh! Valentine's Day is so overrated. Last guy I dated was a total snake."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-14 11:37:39,b'RT @michele_norris: If you are a teacher -- Doug Blackmon has made available a treasure trove of curriculum materials for #slaverybyanot ...'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-06 02:09:06,"b'RT @BronxZoosCobra: These puppies are so cute I could just eat them up. No, seriously, I could eat them up. #PuppyBowl'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-06 02:06:19,b'RT @BronxZoosCobra: Are you a cockatiel or a chicken? RT @meepthebird I hear @BronxZoosCobra wants to have lunch with me...not sure if I ...'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-05 22:31:38,"b'@donnabrazile Jambalaya, of course, smoked oysters, shrimp & mussels. Yes, andouille sausage & chicken too!'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-02-02 21:41:17,b'RT @BronxZoosCobra: .@GroundhogPhil is today your birthday?'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-31 20:10:48,"b""RT @politifact: How do we keep candidates from telling same lies? Question from MSNBC's @BillDedman prompts hundreds of comments: http:/ ..."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-28 23:17:34,b'RT @OnionSports: Pathetic Harbaugh Family Unable To Get Even One Son To Coach In Super Bowl http://t.co/efkULTa0'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-26 15:32:25,b'Fascinating: http://t.co/5Q47xrt5'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-25 15:06:53,"b'At Brooklyn Prep, Paterno Learned Latin and Bravado: http://t.co/2g7oHYHT'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-25 14:29:04,b'State wants to curb student suspensions http://t.co/DFGr7q8X'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-25 03:49:46,"b""RT @MrJoshCharles: This response to Obama's great speech by Mitch Daniels reminds me of that time when zzzzzzzzzzzzzzzzzzzzzzzzz\nzzzzzzz ..."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-21 22:09:52,"b'RT @richeisen: Excellent food for thought. Actually, more like a meal for thought. RT @KVanValkenburg: Joe Flacco: An Appreciation http: ...'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-21 21:56:50,"b""RT @BronxZoosCobra: Today is Squirrel Appreciation Day! People should really appreciate squirrels more than just one day a year. They're ..."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-17 11:23:04,b'RT @HuffingtonPost: Colbert Super PAC makes huge endorsement http://t.co/Zc06VF2J'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-17 01:47:16,"b""@TorreySmithWR good luck at Foxboro! Catch every ball within 20 yards of your fingertips and we'll win!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-13 11:27:30,b'RT @HuffingtonPost: Stephen Colbert makes huge campaign announcement http://t.co/01YQpteS'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-11 23:58:18,b'@GerrySandusky I hope he wins 2 more after that to shut up the haters!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2012-01-07 01:11:34,b'@TorreySmithWR you are absolutely right!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-12-20 02:49:45,b'@lorrrrraine stop picking your brain!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-12-16 19:42:08,b'RT @huffpostgay: Conservative Mississippi mayor comes out after receipts turn up from gay sex shop http://t.co/wvVAONZS'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-12-11 15:17:44,b'Mike D 1st team All Metro http://t.co/I4Hae7xr'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-11-22 19:41:12,"b'RT @1WinningDrive: Suggs: ""I can\'t wait for the handshake.""'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-10-29 14:24:02,b'Dons lost but head to playoffs. http://t.co/91E8rHmf'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-09-29 12:29:34,"b""@jnjoiner Make sure Supt gets an answer related to the system's strategic success!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-09-25 23:57:19,"b""@TorreySmithWR Sure you have a good feeling AFTER this one! Congrats and hope you're OK!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-09-12 01:09:19,b'@kristoferlove Yesseree! It was an enjoyable beat down!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-08-23 18:03:33,b'Earthquake shook all the houses in my Baltimore neighborhood!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-08-18 20:06:44,"b""@espn Just don't do it!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-08-14 12:45:30,"b'@kristoferlove Ballybunion ate me alive but I played OK at Doonbeg, Lahinch, The Island and Portmarnock. 90 holes; 4 days; big fun!'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-08-14 12:41:21,b'@RealMikeWilbon Great! More strokes for me next time we meet on the links!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-08-13 11:52:53,b'@RealMikeWilbon All that time off must mean your handicap is below 15 by now!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-07-20 22:57:34,"b""RT @BronxZoosCobra: It's National Zookeeper Appreciation Week, so give your zookeeper a big hug and carefully steal their keys. I'll be  ..."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-07-12 21:38:39,"b""Now that's real leadership Senator McConnell!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-07-09 02:01:16,b'@kristoferlove Your suspension of disbelief is impressive!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-07-09 01:58:21,"b""@nytimes @nytmag Invisible Man, Ellison; The Fountainhead, Rand; All the King's Men, Warren; Huckleberry Finn, Twain; Ragtime, Doctorow."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-06-04 22:03:24,b'@jnjoiner Duuude!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-05-27 01:57:24,b'@espn control the paint and maximize efficiency of possessions.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-05-03 10:14:19,b'Happy to celebrate at White House Rose Garden later this a.m. as Pres. Obama honors Teacher of the Year Michelle Shearer from Urbana HS!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-05-02 03:30:41,"b""@lorrrrraine you crack you up don't you!?"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-04-29 00:37:13,b'April 29 is the birthday of the greatest composer and conductor of the 20th century: Duke Ellington. Happy Birthday!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-04-27 15:13:18,"b'\xe2\x80\x9c@GMA: From @JohnSBerman: Trump pivots from ""birtherism"" to ""grader-ism,"" wants to see Obama\'s grades from Columbia and Harvard\xe2\x80\x9d - Really?'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-04-27 15:08:21,b'@lorrrrraine jealoussss?'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-04-24 02:06:23,b'@lorrrrraine try tweeting about something other than digestion!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2011-04-21 02:39:17,b'@RealMikeWilbon @espn \nWelcome to the world of self absorbed bored people!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2010-08-19 20:14:52,b'Somebody needs remedial math!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2010-06-13 02:33:05,b'@SportsCenter Of course not! Who cares?'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2010-06-10 23:34:34,"b""NBA Finals, Stanley Cup, World Cup, US Open - it's a great time of year for sports even if our home team Orioles are the worst in MLB."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2010-03-11 21:28:38,b'Test prep and HW for the twins; Dr. Mychelle heads to Nigeria.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2010-02-18 18:25:28,b'Dr. Mychelle returned safely last week with grim reports and pictures and stories of resilient Hatians.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2010-02-11 01:28:45,b'Mychelle made it to Santo Domingo but flight to BWI cancelled because of Snowpocalypse 2010. Due home Thursday.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2010-02-05 13:18:32,"b'Mychelle reports 10 hour days, patient but tense people, signs of commerce but lack of shelter, water and electricity after 2 weeks there.'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2010-01-29 01:51:29,b'Dr. Mychelle Farmer arrives in Port au Prince Friday for a couple of weeks to provide medical services.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-11-25 22:27:02,b'Getting ready to cook for the big annual family gathering.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-10-16 00:37:40,b'Watching Dodgers v Phillies. World Series should be on by now!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-07-29 02:45:28,b'They can drink beer if they want but what we need is truth.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-07-13 14:10:28,"b""Following Judge Sotomayor's confirmation process. Seems we'll pass another opportunity to offer insight and favor well worn partisan rants."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-07-09 00:39:43,b'Multitasking on a teleconference.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-06-10 17:50:28,"b""Thought about Tate (I've seen it 3x's) but went to  Churchill War rooms instead. Worth the visit."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-06-10 05:49:24,"b""Wondering why there's always a transit strike when I'm in Europe. Tube strike in London today."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-06-08 13:10:23,"b""BTW I'm at The Dorchester, Park Lane. Very nice place."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-06-08 13:09:18,b'Thanks for the advice!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-06-06 01:49:54,b'Having dinner w/ Dr Mychelle at Crush.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-06-03 13:09:15,"b'@ddelamaide He left Morocco last week. Now partying in Barcelona. Rome, Florence next week, then Dublin arrives Baltimore June 15.'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-06-03 09:55:06,b'Getting twins out to their last exam then various meetings . . .'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-05-01 23:16:59,b'I saw my first person sporting a facemask on a plane today. Puhlease!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-04-22 16:53:38,b'Prepping for MD State Bd of Ed hearing on county requests for MOE waivers while doing my day job too.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-25 16:28:45,b'Nice lunchmates!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-25 14:40:00,b'Presenting at Sidoti Conference later today.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-25 01:28:25,b'Dining at Bryant Park Grill before 3 days of Wall St mtgs'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-20 14:35:18,b'@ddelamaide r u kidding me?'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-16 16:05:24,b'When is major league baseball returning to Baltimore?'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-13 15:12:44,b'Recovering from 6 OT Syracuse victory that kept me up late!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-12 02:48:13,"b'Watching the madness, babeee!'"
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-10 03:27:04,"b""Relaxing with the knowledge that Michael's healing according to plan and that Aaron and Lorraine are having fun in Morocco."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-06 18:55:10,"b""Waiting for flt to Ft. Lauderdale for uncle's funeral."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-04 03:06:37,"b""Who cares about baseball when it's time for March Madness?"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-03-03 16:54:39,b'Watching the Republicans remind all how small they are.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-25 03:53:30,"b""Gov. O'Malley's remarks to Md Bd of Ed on world class public education in Maryland: http://www.governor.maryland.gov/speeches/090224.asp"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-25 03:51:04,b'Gov. Jindal weakened his brand tonight!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-24 12:59:23,"b""Chairing Md State Bd of Ed meeting today. Gov O'M will discuss vision for world class public education in the state."""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-23 17:55:50,b'Preparing for MD State Bd of Ed meeting Tuesday'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-22 13:49:50,b'Looking for perspective on in state college tuition for immigrant students'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-21 00:59:59,"b""Preparing for Michael's surgery on Wed. to repair a torn meniscus. Ughh!"""
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-14 03:26:03,b'@ddelamaide Congratulations!'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-12 15:50:07,b'Infatuation not love. Fleeting fancy w/o loyalty or commitment.'
7768,"James H. DeGraffenreidt, Jr.",YES,Green,@JDJR2009,19/01/2009,20/01/2009,New,114,177,2009-02-12 15:04:24,"b""Love & Cars don't mix!"""
